日期,节点名称,数据项,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
2024-01-21,全省,电价,397.708690678,410.649529661,412.6008262712,407.7226016949,407.7226016949,407.7091186441,402.2663050847,397.3776864407,402.2785762712,402.1835466102,395.0971864407,392.4024025424,387.5114322034,382.6209491525,377.7276525424,377.7276525424,374.7102415254,367.8979067797,367.9072627119,362.9926355932,360.0435508475,363.0753686441,368.0727669492,376.9930720339,378.0586949153,378.0586949153,378.0475847458,384.0033050847,388.0077966102,402.9283644068,407.3223389831,407.2433262712,412.5712966102,412.4057542373,417.8035,416.666529661,415.6657923729,414.2614279661,409.2753644068,413.7648432203,408.958440678,408.958440678,408.8088135593,403.5302584746,408.4361398305,408.4361398305,388.8134194915,364.2845423729,315.7519322034,351.9386398305,351.8374067797,351.8981186441,364.9604957627,371.1683474576,382.157029661,378.4266355932,379.1686822034,382.0606737288,386.8806652542,392.0388516949,398.5439576271,408.4361398305,408.4361398305,418.2476101695,414.3328262712,423.7631652542,429.1790254237,434.3466440678,448.9453940678,449.2234957627,434.8301228814,450.1868686441,438.1817754237,450.1868305085,450.1868305085,438.9331525424,434.8298686441,431.8692754237,431.8692754237,430.178470339,430.3174533898,431.0777627119,430.4954661017,435.0602711864,430.148,425.0550169492,419.0368432203,418.8754152542,418.7423262712,417.8229025424,417.601440678,407.3749745763,397.3025677966,382.3843728814,368.9079830508,357.3713855932
2024-01-22,全省,电价,359.584220339,383.8636228814,378.8784957627,373.8932330508,373.8932330508,358.9375974576,360.1221779661,358.1668898305,358.1668898305,358.1668898305,356.6316016949,336.8554957627,320.4426186441,322.8343559322,312.7120211864,143.9057838983,143.9056313559,143.905529661,143.905529661,143.1005338983,143.905529661,143.905529661,143.905529661,290.5988305085,326.5002415254,336.6862881356,362.6229110169,378.9403855932,384.0173135593,398.7247118644,408.9534745763,408.9534745763,428.9467627119,443.5489364407,463.6054830508,471.6793262712,471.5321313559,474.7617118644,459.491190678,487.0740805085,464.4658644068,477.0802838983,468.2710423729,481.7244194915,470.4356949153,479.8560381356,473.0814830508,432.4014915254,404.9333559322,426.4913347458,418.3315932203,413.0528432203,417.6543516949,424.1588728814,450.7595381356,453.6362542373,452.1067923729,453.6063135593,457.8144745763,471.3084152542,471.5424830508,484.5973983051,473.1904237288,488.0711313559,485.4503305085,511.7667161017,505.7465381356,523.3962372881,508.9369067797,511.4933432203,474.9124915254,477.5678347458,465.8462923729,488.067190678,500.5231440678,491.8056652542,481.2482923729,498.3060847458,494.3435254237,498.1889533898,479.4448262712,479.4567033898,482.4282838983,475.0634067797,456.3712542373,460.8776483051,452.3297076271,459.3010084746,452.0807330508,460.9503305085,442.4180211864,426.3298898305,409.583309322,402.3584491525,382.8636440678,373.6584872881
2024-01-23,全省,电价,379.3527754237,399.377470339,399.377470339,394.4029067797,398.8213389831,386.3842627119,386.3842627119,383.0651864407,383.4995720339,379.4506271186,378.9255084746,376.2493855932,347.952809322,346.4756440678,345.2768432203,343.6709025424,339.8600423729,328.2925423729,322.1607584746,318.4429618644,320.5495762712,337.711690678,341.1236949153,345.4052923729,347.2224067797,387.3514788136,391.714279661,406.4594745763,409.2900847458,419.9720932203,424.1831313559,433.354029661,476.034309322,501.3192711864,522.7029194915,603.2367754237,602.5309237288,602.5732966102,504.6105042373,534.6507754237,490.0138686441,504.6105042373,501.2558432203,501.2558432203,501.2558432203,501.2558432203,468.0895254237,442.8733771186,402.7699872881,424.1000381356,420.8300974576,410.0716440678,416.8038940678,425.7050635593,452.4166271186,452.4166271186,453.0815932203,454.1205508475,454.1028050847,449.0589110169,456.3347330508,461.5086398305,464.5499745763,469.7114025424,469.7114025424,484.0492245763,487.9823389831,499.7922838983,484.0492245763,498.8393177966,469.3681822034,473.5827627119,471.7154872881,474.8753432203,479.2508050847,472.2140381356,471.3547415254,487.2142584746,479.3022881356,469.5644025424,469.522029661,473.3908220339,483.8607881356,483.7102033898,478.7905084746,468.9112838983,468.9112838983,473.8132245763,475.3953305085,487.7672711864,487.7248983051,458.5659745763,438.9927457627,424.918470339,406.1448474576,399.3767966102
2024-01-24,全省,电价,414.7037022901,448.5566454623,448.5566454623,448.7733927057,448.7733927057,438.1720441052,438.8427311281,432.5505470738,437.169749788,427.4425487701,427.3513952502,417.7962340967,417.6243723494,409.2419126378,408.1168193384,406.9362807464,403.8537871077,402.0558948261,398.1193469042,399.0877014419,398.1193469042,401.6827438507,403.8537871077,408.6801950806,408.8958142494,418.1698006785,430.2905852417,446.8694995759,467.4999194232,467.5448854962,467.6283290925,499.465250212,793.5884351145,846.2115988126,846.2120229008,849.3557251908,849.7635835454,849.8059075488,607.2647540288,683.9957591179,528.7471755725,578.4740500424,655.2442875318,750.9910559796,849.806221374,849.8061365564,516.0929728584,503.355322307,444.92442324,463.9955682782,463.9554749788,459.7992281595,470.1354113656,479.5490245971,548.5557294317,706.8959075488,607.493346056,604.3695122986,652.9635411366,604.3788422392,585.0359329941,555.7367005937,555.7460305344,565.5081509754,499.5433757422,508.3919508058,502.5024385072,499.5527056828,509.5619889737,499.8113231552,460.0977862595,470.0234775233,471.669533503,494.9338761662,499.7730619169,480.1235284139,499.8399194232,551.964783715,526.9966369805,530.1112340967,499.8399194232,509.6788337574,514.5950254453,514.5856955047,486.9413698049,507.7908481764,499.922014419,514.6750254453,509.6637913486,598.1349745547,795.840216285,579.1463358779,499.6472731128,459.6485581001,439.3323664122,419.4894274809
2024-01-25,全省,电价,468.919100933,478.349028838,478.3569253605,478.3569253605,478.3569253605,466.2463146735,468.5024300254,458.7662298558,458.6637319763,455.6914970314,447.339927905,444.5088464801,442.80557676,441.0382230704,437.3364673452,433.0045631891,431.8332697201,429.8429686175,425.4182569975,422.0628880407,421.6250424088,421.6306318914,431.0370313825,431.8949872774,435.693307888,445.2433121289,448.3627947413,463.5917133164,478.3815267176,465.7890754877,486.2574173028,498.8739397795,807.1338422392,1168.3128329092,848.1037743851,848.1890161154,824.7782230704,815.1174597116,519.2428880407,550.2820398643,500.37557676,521.5893256997,553.7641772689,571.9841306192,650.4926505513,569.8905810008,483.6218744699,480.6368956743,442.3312765055,464.7037277354,464.6696946565,464.7010687023,474.7484732824,479.501221374,572.0181467345,588.0842154368,548.7776717557,548.7776717557,548.5249109415,548.7819720102,529.084206955,525.2613867684,547.7990712468,587.4258566582,548.6221670908,548.6221670908,568.2126759966,578.0400508906,648.4216963528,599.5540542833,476.3786938083,476.3786938083,491.266764207,548.743129771,548.9038295165,499.2159796438,569.6265012723,699.0724512299,599.7039440204,520.2632103478,500.3847921968,520.2445504665,550.0349533503,500.3936217133,500.3842917727,500.3818659881,500.3818659881,570.5513528414,491.9990924512,549.3346098388,549.7172815946,498.6144274809,472.5179007634,459.1330279898,431.2549236641,424.32014419
2024-01-26,全省,电价,448.8915267176,453.4106997455,449.462625106,449.462625106,443.2046904156,439.5920186599,429.7213486005,427.600072095,424.726726039,419.7556785411,416.7684096692,414.7739100933,413.1257167091,411.7890161154,409.8005343511,404.8297455471,404.2928795589,402.4643214589,401.3710899067,399.9451738762,399.8284563189,399.8284563189,400.822446989,403.0638931298,404.3562425785,409.3306700594,411.3271204411,414.3122179813,417.3169380831,424.2619974555,429.2153053435,443.177625106,451.2108142494,478.3217938931,477.065178117,501.3307591179,480.3729898219,487.6389312977,477.7455513147,475.8507336726,470.8843087362,470.8843087362,470.4060983885,470.4060983885,482.3966369805,477.4086429177,460.5011238338,440.698490246,438.136726039,452.7423918575,452.9807294317,449.8224851569,450.1020653096,459.5663061917,475.3302756573,469.476509754,469.5632103478,469.581870229,469.4951696353,479.4026208651,479.4026208651,479.400971162,474.4479813401,474.5222434266,474.4451993215,479.3998346056,482.568129771,482.4908778626,482.6857633588,479.3981891433,444.2632061069,450.079927905,453.244245123,469.707591179,479.7098600509,479.7098600509,545.0633333333,574.3368999152,530.4370271416,506.0294189992,506.0294189992,501.1479474131,506.0254071247,495.9225699746,499.1738295165,486.9506276506,499.1738295165,499.1738295165,474.4859160305,494.2203859203,486.8016878711,473.9206276506,458.7587828668,448.7194698897,426.4871119593,415.3759754029
2024-01-27,全省,电价,449.0547584746,468.9702754237,459.0223686441,459.0223686441,449.0547584746,444.0807754237,434.1328644068,429.1585635593,424.1649194915,419.2011186441,419.1911440678,419.1911440678,419.1911440678,416.3271355932,414.3365550847,413.2421483051,409.2360169492,409.243220339,409.243220339,407.5713135593,404.2691610169,406.2586398305,404.2691610169,407.5713135593,409.243220339,412.2275381356,413.2326313559,415.2322330508,415.2747288136,419.1932923729,424.1770889831,429.1254576271,443.1510466102,470.6897584746,494.922779661,521.162190678,521.162190678,591.3183559322,571.2741186441,612.3248432203,531.1844872881,561.2514661017,617.0352711864,801.2087923729,851.8608559322,856.8004025424,560.7043983051,487.0392033898,452.1891652542,471.5494745763,471.5494745763,459.4586355932,459.4586355932,469.4651059322,549.5438389831,509.5164830508,499.5092754237,499.5092754237,499.9356694915,499.9356694915,484.9276355932,499.9356694915,488.9295042373,499.9356694915,494.9322754237,499.9356694915,499.9356694915,496.9341991525,499.9356694915,480.0499830508,449.9028220339,450.0132415254,449.9028220339,459.9039194915,464.9064237288,469.9091567797,463.8951144068,477.5161144068,474.9022542373,471.1199110169,469.8790466102,474.9021694915,479.9048898305,476.7803940678,484.4201694915,505.8177838983,500.9023983051,499.3458050847,479.3857457627,508.6388813559,548.2712118644,483.2172627119,475.0859237288,449.5210127119,436.1482838983,424.2458601695
2024-01-28,全省,电价,446.7602033898,463.9071779661,456.0810974576,445.8034110169,437.4301864407,428.818220339,424.8199152542,421.8211864407,419.8220338983,416.8233050847,414.8241525424,411.8254237288,409.8262711864,404.8283898305,403.8288135593,401.8296610169,399.8305084746,399.8305084746,399.8305084746,399.8305084746,399.8305084746,399.8305084746,399.8305084746,399.8305084746,404.8283898305,404.8283898305,405.8279661017,409.8262711864,414.8241525424,418.8224576271,421.2446271186,429.7298855932,457.9426144068,480.2139152542,483.9223940678,492.2364957627,494.645279661,558.4858940678,737.1695042373,737.16925,582.1796101695,635.8675,563.9393305085,674.1483728814,755.7603474576,785.2964279661,487.3411949153,440.1725889831,409.3903389831,419.3703601695,419.4980169492,411.5362076271,422.7830508475,431.801940678,456.8236271186,452.4628135593,449.1064788136,453.237809322,453.3039788136,453.3641271186,453.3010508475,457.7618050847,457.7621228814,463.0605762712,463.0605762712,470.3194322034,478.3111864407,489.611779661,489.6741144068,489.4631355932,458.0778432203,459.9094872881,470.6219237288,470.3413389831,471.5588813559,465.3514745763,469.8008474576,479.7966101695,469.8008474576,469.8008474576,469.9277966102,469.5089364407,469.9279618644,469.7383686441,470.9500974576,481.2390805085,496.3513898305,481.8461652542,470.1950508475,474.6120042373,480.7098940678,450.6018855932,444.7925974576,430.1476567797,419.9419830508,413.8445677966
2024-01-29,全省,电价,435.1918389831,429.8177966102,414.4558983051,414.8241525424,409.4580169492,410.1630889831,409.3216483051,409.199529661,409.199529661,407.3795508475,405.3803983051,405.3803983051,403.2397076271,398.9470169492,399.0942923729,398.9470169492,388.3498813559,388.3498813559,388.3498813559,388.3498813559,388.3498813559,394.6542584746,398.9470169492,399.0942923729,403.6082161017,404.7921228814,406.7910042373,409.6792669492,414.8241525424,415.843720339,424.8199152542,429.8177966102,492.6502076271,538.4018135593,692.8955084746,723.4487711864,729.7823728814,764.2526016949,767.0871186441,761.1732754237,759.9704449153,759.9799491525,759.5679025424,759.5787542373,766.569940678,769.0620974576,688.3798686441,472.3342245763,435.2836610169,454.5215211864,452.3893601695,457.6831652542,463.5572754237,473.1674957627,744.2792627119,680.2578474576,557.2479449153,490.6879364407,485.6742033898,489.4336822034,480.5893559322,477.6932584746,552.5440889831,696.481720339,686.6446483051,729.6233305085,741.5440762712,755.765559322,765.1900042373,540.1443177966,479.0218305085,487.665440678,481.9484364407,496.869940678,524.5711398305,494.1146694915,555.6734618644,588.4550338983,554.1297711864,515.1166864407,519.0168813559,515.2170677966,529.0922838983,712.1438474576,609.7189067797,626.93275,623.6969194915,625.6297118644,533.9269237288,574.0406144068,551.6012584746,479.3584830508,469.3067627119,449.5565254237,425.1497754237,414.8241525424
2024-01-30,全省,电价,409.0741483051,428.7551440678,427.8656991525,420.7339661017,417.8328771186,414.8241525424,414.8241525424,413.8445677966,411.8254237288,409.8262711864,409.8262711864,409.8262711864,408.9266525424,404.8283898305,403.8288135593,399.9404618644,399.8305084746,399.8305084746,399.8305084746,399.8305084746,399.8305084746,399.8305084746,399.8305084746,399.8305084746,399.8305084746,404.8283898305,404.8283898305,409.8262711864,409.8262711864,414.8241525424,417.8228813559,424.613279661,429.6295169492,458.2328177966,470.2266864407,470.2266864407,473.8067923729,495.4033008475,498.9981186441,494.509529661,467.2630169492,471.0255932203,496.4465169492,470.3571313559,460.4080550847,452.0402161017,452.0859491525,446.6206822034,412.9686271186,427.8656991525,419.8220338983,426.7162245763,428.2947627119,430.9426144068,447.2426949153,445.4059745763,440.1993983051,430.8035042373,429.9353940678,445.0136228814,443.758690678,440.5000550847,450.4370847458,446.4648177966,445.7652245763,452.1791271186,461.1432627119,464.6329110169,460.3666186441,467.6934152542,447.1296949153,448.8743940678,451.7534279661,462.3947033898,464.4618220339,458.7988559322,454.8448813559,470.5044533898,462.5254152542,457.4889957627,452.4262033898,456.1230211864,459.9582457627,465.9321610169,466.6182161017,457.7875974576,484.8300169492,482.929940678,468.0525084746,463.8394237288,464.7703728814,447.2896864407,439.813559322,422.8207627119,414.9441016949,409.8262711864
2024-01-31,全省,电价,399.6303340381,430.1480422833,423.8207188161,419.942359408,419.822410148,415.8440930233,409.8266384778,409.8266384778,399.7578435518,399.7578435518,394.7786131078,396.7703551797,379.8393234672,372.8422832981,364.8456659619,359.8477801268,351.8511627907,345.08402537,350.1718731501,349.8520084567,341.8553911205,349.8520084567,351.8511627907,351.8511627907,357.9485835095,369.843551797,376.8405919662,389.8350951374,399.8308668076,399.8308668076,409.8366342495,414.8245243129,418.6771839323,430.1480422833,443.6661479915,441.9565581395,431.663551797,441.4660591966,444.5442029598,444.622346723,443.8437547569,444.4484397463,446.7244947146,434.9655940803,428.2534122622,420.0042283298,421.8910105708,419.0248372093,390.0169133192,409.8366342495,409.8266384778,409.8266384778,399.8308668076,404.8287526427,409.8266384778,414.8245243129,414.8245243129,412.3763213531,409.8266384778,414.8245243129,414.8245243129,414.8245243129,417.8258054968,416.8236786469,414.8245243129,419.822410148,421.821564482,429.8181818182,425.7378435518,439.8139534884,439.8937547569,449.8097251586,458.9581606765,459.8054968288,458.8059196617,450.0296321353,450.0296321353,459.8054968288,459.8054968288,462.6144566596,462.6144566596,462.6144651163,459.8054968288,459.8054968288,449.9296744186,449.8097251586,443.4724059197,436.8152219873,429.8181818182,429.8181818182,426.8194503171,419.822410148,419.822410148,409.8266384778,399.8308668076,379.8393234672
2024-02-01,全省,电价,379.8393234672,406.8279069767,399.8308668076,399.8308668076,399.8308668076,397.8317124736,387.8559323467,387.8459365751,379.8393234672,379.8393234672,379.8393234672,379.8393234672,379.8393234672,373.8418604651,365.845243129,359.8477801268,357.9485835095,349.8520084567,351.8511627907,349.8520084567,349.8520084567,349.8520084567,359.8477801268,359.8477801268,369.843551797,379.8193319239,379.8393234672,379.8393234672,381.8384778013,383.847627907,391.8342494715,399.8308668076,399.8308668076,411.8257928118,419.822410148,419.822410148,409.8266384778,411.8257928118,414.8245243129,414.8245243129,406.8279069767,400.8304439746,399.8308668076,399.8308668076,399.8308668076,389.8350951374,383.8576236786,381.8584693446,362.4904862579,373.267230444,372.2875264271,372.2875264271,372.2875264271,372.2973234672,372.3071205074,376.2259365751,374.2469344609,372.2875264271,372.2875264271,372.3071205074,372.3071205074,372.2973234672,372.2973234672,380.8389006342,386.8363636364,399.8308668076,399.8308668076,399.8308668076,399.8308668076,399.8308668076,399.8308668076,414.8245243129,419.822410148,429.8181818182,429.8181818182,429.8181818182,426.0071458774,429.8181818182,429.8181818182,423.1881606765,421.821564482,425.1501564482,425.1501564482,429.8181818182,429.8181818182,429.8181818182,420.821987315,421.821564482,420.821987315,429.8181818182,420.821987315,414.8245243129,400.0207864693,399.8308668076,389.8350951374,374.8414376321
